model,variant,split,metric,k,value,n_users,n_ratings,seed,run_id,timestamp
mf,"learning_rate=0.01,n_factors=64,regularisation=0.05",val,popularity_percentile,10.0,0.9153416778436632,864,0,20260903,20260922T171255,1790078135
mf,"learning_rate=0.01,n_factors=64,regularisation=0.05",val,gini,10.0,0.9637868900646679,864,0,20260903,20260922T171255,1790078135
mf,"learning_rate=0.01,n_factors=64,regularisation=0.05",val,precision_at_k,20.0,0.02552083333333333,864,0,20260903,20260922T171255,1790078135
mf,"learning_rate=0.01,n_factors=64,regularisation=0.05",val,recall_at_k,20.0,0.08585894870779134,864,0,20260903,20260922T171255,1790078135
mf,"learning_rate=0.01,n_factors=64,regularisation=0.05",val,coverage,20.0,0.2342857142857143,864,0,20260903,20260922T171255,1790078135
mf,"learning_rate=0.01,n_factors=64,regularisation=0.05",val,mean_popularity,20.0,166.94965277777777,864,0,20260903,20260922T171255,1790078135
mf,"learning_rate=0.01,n_factors=64,regularisation=0.05",val,popularity_percentile,20.0,0.8987246090992517,864,0,20260903,20260922T171255,1790078135
mf,"learning_rate=0.01,n_factors=64,regularisation=0.05",val,gini,20.0,0.9481591710758377,864,0,20260903,20260922T171255,1790078135
mf,"learning_rate=0.005,n_factors=64,regularisation=0.1",val,rmse,,0.9620436111237165,943,9988,20260903,20260922T171255,1790078184
mf,"learning_rate=0.005,n_factors=64,regularisation=0.1",val,mae,,0.7603186825540748,943,9988,20260903,20260922T171255,1790078184
mf,"learning_rate=0.005,n_factors=64,regularisation=0.1",val,precision_at_k,5.0,0.032407407407407406,864,0,20260903,20260922T171255,1790078184
mf,"learning_rate=0.005,n_factors=64,regularisation=0.1",val,recall_at_k,5.0,0.02392602984443659,864,0,20260903,20260922T171255,1790078184
mf,"learning_rate=0.005,n_factors=64,regularisation=0.1",val,coverage,5.0,0.06666666666666667,864,0,20260903,20260922T171255,1790078184
mf,"learning_rate=0.005,n_factors=64,regularisation=0.1",val,mean_popularity,5.0,197.6747685185185,864,0,20260903,20260922T171255,1790078184
mf,"learning_rate=0.005,n_factors=64,regularisation=0.1",val,popularity_percentile,5.0,0.9286606134406324,864,0,20260903,20260922T171255,1790078184
mf,"learning_rate=0.005,n_factors=64,regularisation=0.1",val,gini,5.0,0.9886290417401529,864,0,20260903,20260922T171255,1790078184
mf,"learning_rate=0.005,n_factors=64,regularisation=0.1",val,precision_at_k,10.0,0.028587962962962968,864,0,20260903,20260922T171255,1790078184
mf,"learning_rate=0.005,n_factors=64,regularisation=0.1",val,recall_at_k,10.0,0.04601702337113128,864,0,20260903,20260922T171255,1790078184
mf,"learning_rate=0.005,n_factors=64,regularisation=0.1",val,coverage,10.0,0.10539682539682539,864,0,20260903,20260922T171255,1790078184
mf,"learning_rate=0.005,n_factors=64,regularisation=0.1",val,mean_popularity,10.0,188.44201388888888,864,0,20260903,20260922T171255,1790078184
mf,"learning_rate=0.005,n_factors=64,regularisation=0.1",val,popularity_percentile,10.0,0.9202114658336863,864,0,20260903,20260922T171255,1790078184
mf,"learning_rate=0.005,n_factors=64,regularisation=0.1",val,gini,10.0,0.9808521457965902,864,0,20260903,20260922T171255,1790078184
mf,"learning_rate=0.005,n_factors=64,regularisation=0.1",val,precision_at_k,20.0,0.02505787037037037,864,0,20260903,20260922T171255,1790078184
mf,"learning_rate=0.005,n_factors=64,regularisation=0.1",val,recall_at_k,20.0,0.08412194841530589,864,0,20260903,20260922T171255,1790078184
mf,"learning_rate=0.005,n_factors=64,regularisation=0.1",val,coverage,20.0,0.15619047619047619,864,0,20260903,20260922T171255,1790078184
mf,"learning_rate=0.005,n_factors=64,regularisation=0.1",val,mean_popularity,20.0,172.9007523148148,864,0,20260903,20260922T171255,1790078184
mf,"learning_rate=0.005,n_factors=64,regularisation=0.1",val,popularity_percentile,20.0,0.9050922984611041,864,0,20260903,20260922T171255,1790078184
mf,"learning_rate=0.005,n_factors=64,regularisation=0.1",val,gini,20.0,0.9676579952968842,864,0,20260903,20260922T171255,1790078184
mf,"learning_rate=0.01,n_factors=64,regularisation=0.1",val,rmse,,0.9607379035887156,943,9988,20260903,20260922T171255,1790078213
mf,"learning_rate=0.01,n_factors=64,regularisation=0.1",val,mae,,0.7592268518339033,943,9988,20260903,20260922T171255,1790078213
mf,"learning_rate=0.01,n_factors=64,regularisation=0.1",val,precision_at_k,5.0,0.030324074074074076,864,0,20260903,20260922T171255,1790078213
mf,"learning_rate=0.01,n_factors=64,regularisation=0.1",val,recall_at_k,5.0,0.022218914470552423,864,0,20260903,20260922T171255,1790078213
mf,"learning_rate=0.01,n_factors=64,regularisation=0.1",val,coverage,5.0,0.0653968253968254,864,0,20260903,20260922T171255,1790078213
mf,"learning_rate=0.01,n_factors=64,regularisation=0.1",val,mean_popularity,5.0,193.10092592592594,864,0,20260903,20260922T171255,1790078213
mf,"learning_rate=0.01,n_factors=64,regularisation=0.1",val,popularity_percentile,5.0,0.9257284166313708,864,0,20260903,20260922T171255,1790078213
mf,"learning_rate=0.01,n_factors=64,regularisation=0.1",val,gini,5.0,0.9882184009406232,864,0,20260903,20260922T171255,1790078213
mf,"learning_rate=0.01,n_factors=64,regularisation=0.1",val,precision_at_k,10.0,0.028356481481481483,864,0,20260903,20260922T171255,1790078213
mf,"learning_rate=0.01,n_factors=64,regularisation=0.1",val,recall_at_k,10.0,0.04630539430632941,864,0,20260903,20260922T171255,1790078213
mf,"learning_rate=0.01,n_factors=64,regularisation=0.1",val,coverage,10.0,0.10412698412698412,864,0,20260903,20260922T171255,1790078213
mf,"learning_rate=0.01,n_factors=64,regularisation=0.1",val,mean_popularity,10.0,184.653125,864,0,20260903,20260922T171255,1790078213
mf,"learning_rate=0.01,n_factors=64,regularisation=0.1",val,popularity_percentile,10.0,0.9172319138547697,864,0,20260903,20260922T171255,1790078213
mf,"learning_rate=0.01,n_factors=64,regularisation=0.1",val,gini,10.0,0.9805971487360376,864,0,20260903,20260922T171255,1790078213
mf,"learning_rate=0.01,n_factors=64,regularisation=0.1",val,precision_at_k,20.0,0.025520833333333333,864,0,20260903,20260922T171255,1790078213
mf,"learning_rate=0.01,n_factors=64,regularisation=0.1",val,recall_at_k,20.0,0.08742484645509567,864,0,20260903,20260922T171255,1790078213
mf,"learning_rate=0.01,n_factors=64,regularisation=0.1",val,coverage,20.0,0.15936507936507938,864,0,20260903,20260922T171255,1790078213
mf,"learning_rate=0.01,n_factors=64,regularisation=0.1",val,mean_popularity,20.0,168.66059027777777,864,0,20260903,20260922T171255,1790078213
mf,"learning_rate=0.01,n_factors=64,regularisation=0.1",val,popularity_percentile,20.0,0.9018467780836745,864,0,20260903,20260922T171255,1790078213
mf,"learning_rate=0.01,n_factors=64,regularisation=0.1",val,gini,20.0,0.9677185479129924,864,0,20260903,20260922T171255,1790078213
