model,variant,split,metric,k,value,n_users,n_ratings,seed,run_id,timestamp,history
global_mean,history=1,test,rmse,,1.2074270072195372,200,5081,20260903,20260922T172819,1790078299,1
global_mean,history=1,test,mae,,0.9965886956642441,200,5081,20260903,20260922T172819,1790078299,1
global_mean,history=1,test,precision_at_k,5.0,0.019289340101522848,197,0,20260903,20260922T172819,1790078299,1
global_mean,history=1,test,recall_at_k,5.0,0.006858401649323616,197,0,20260903,20260922T172819,1790078299,1
global_mean,history=1,test,coverage,5.0,0.0038684719535783366,197,0,20260903,20260922T172819,1790078299,1
global_mean,history=1,test,mean_popularity,5.0,103.4507614213198,197,0,20260903,20260922T172819,1790078299,1
global_mean,history=1,test,popularity_percentile,5.0,0.8300239069919764,197,0,20260903,20260922T172819,1790078299,1
global_mean,history=1,test,gini,5.0,0.9967644912239361,197,0,20260903,20260922T172819,1790078299,1
global_mean,history=1,test,precision_at_k,10.0,0.022335025380710662,197,0,20260903,20260922T172819,1790078299,1
global_mean,history=1,test,recall_at_k,10.0,0.02056042989838101,197,0,20260903,20260922T172819,1790078299,1
global_mean,history=1,test,coverage,10.0,0.0070921985815602835,197,0,20260903,20260922T172819,1790078299,1
global_mean,history=1,test,mean_popularity,10.0,114.35736040609137,197,0,20260903,20260922T172819,1790078299,1
global_mean,history=1,test,popularity_percentile,10.0,0.8424663500900605,197,0,20260903,20260922T172819,1790078299,1
global_mean,history=1,test,gini,10.0,0.9935446919786481,197,0,20260903,20260922T172819,1790078299,1
global_mean,history=1,test,precision_at_k,20.0,0.0200507614213198,197,0,20260903,20260922T172819,1790078299,1
global_mean,history=1,test,recall_at_k,20.0,0.036847350796105086,197,0,20260903,20260922T172819,1790078299,1
global_mean,history=1,test,coverage,20.0,0.013539651837524178,197,0,20260903,20260922T172819,1790078299,1
global_mean,history=1,test,mean_popularity,20.0,100.24644670050762,197,0,20260903,20260922T172819,1790078299,1
global_mean,history=1,test,popularity_percentile,20.0,0.8174940232520059,197,0,20260903,20260922T172819,1790078299,1
global_mean,history=1,test,gini,20.0,0.9870982205683577,197,0,20260903,20260922T172819,1790078299,1
user_mean,history=1,test,rmse,,1.1885398340233653,200,5081,20260903,20260922T172819,1790078299,1
user_mean,history=1,test,mae,,0.9788637101984264,200,5081,20260903,20260922T172819,1790078299,1
user_mean,history=1,test,precision_at_k,5.0,0.019289340101522848,197,0,20260903,20260922T172819,1790078299,1
user_mean,history=1,test,recall_at_k,5.0,0.006858401649323616,197,0,20260903,20260922T172819,1790078299,1
user_mean,history=1,test,coverage,5.0,0.0038684719535783366,197,0,20260903,20260922T172819,1790078299,1
user_mean,history=1,test,mean_popularity,5.0,103.4507614213198,197,0,20260903,20260922T172819,1790078299,1
user_mean,history=1,test,popularity_percentile,5.0,0.8300239069919764,197,0,20260903,20260922T172819,1790078299,1
user_mean,history=1,test,gini,5.0,0.9967644912239361,197,0,20260903,20260922T172819,1790078299,1
user_mean,history=1,test,precision_at_k,10.0,0.022335025380710662,197,0,20260903,20260922T172819,1790078299,1
user_mean,history=1,test,recall_at_k,10.0,0.02056042989838101,197,0,20260903,20260922T172819,1790078299,1
user_mean,history=1,test,coverage,10.0,0.0070921985815602835,197,0,20260903,20260922T172819,1790078299,1
user_mean,history=1,test,mean_popularity,10.0,114.35736040609137,197,0,20260903,20260922T172819,1790078299,1
user_mean,history=1,test,popularity_percentile,10.0,0.8424663500900605,197,0,20260903,20260922T172819,1790078299,1
user_mean,history=1,test,gini,10.0,0.9935446919786481,197,0,20260903,20260922T172819,1790078299,1
user_mean,history=1,test,precision_at_k,20.0,0.0200507614213198,197,0,20260903,20260922T172819,1790078299,1
user_mean,history=1,test,recall_at_k,20.0,0.036847350796105086,197,0,20260903,20260922T172819,1790078299,1
user_mean,history=1,test,coverage,20.0,0.013539651837524178,197,0,20260903,20260922T172819,1790078299,1
user_mean,history=1,test,mean_popularity,20.0,100.24644670050762,197,0,20260903,20260922T172819,1790078299,1
user_mean,history=1,test,popularity_percentile,20.0,0.8174940232520059,197,0,20260903,20260922T172819,1790078299,1
user_mean,history=1,test,gini,20.0,0.9870982205683577,197,0,20260903,20260922T172819,1790078299,1
item_mean,history=1,test,rmse,,1.0752170726028716,200,5081,20260903,20260922T172819,1790078300,1
item_mean,history=1,test,mae,,0.8601441483514306,200,5081,20260903,20260922T172819,1790078300,1
item_mean,history=1,test,precision_at_k,5.0,0.023350253807106598,197,0,20260903,20260922T172819,1790078300,1
item_mean,history=1,test,recall_at_k,5.0,0.009435596870536706,197,0,20260903,20260922T172819,1790078300,1
item_mean,history=1,test,coverage,5.0,0.0038684719535783366,197,0,20260903,20260922T172819,1790078300,1
item_mean,history=1,test,mean_popularity,5.0,134.3532994923858,197,0,20260903,20260922T172819,1790078300,1
item_mean,history=1,test,popularity_percentile,5.0,0.9264208285573932,197,0,20260903,20260922T172819,1790078300,1
item_mean,history=1,test,gini,5.0,0.9967723459893241,197,0,20260903,20260922T172819,1790078300,1
item_mean,history=1,test,precision_at_k,10.0,0.029441624365482238,197,0,20260903,20260922T172819,1790078300,1
item_mean,history=1,test,recall_at_k,10.0,0.022893033612080907,197,0,20260903,20260922T172819,1790078300,1
item_mean,history=1,test,coverage,10.0,0.0070921985815602835,197,0,20260903,20260922T172819,1790078300,1
item_mean,history=1,test,mean_popularity,10.0,170.6553299492386,197,0,20260903,20260922T172819,1790078300,1
item_mean,history=1,test,popularity_percentile,10.0,0.9470912068118552,197,0,20260903,20260922T172819,1790078300,1
item_mean,history=1,test,gini,10.0,0.9935414191597365,197,0,20260903,20260922T172819,1790078300,1
item_mean,history=1,test,precision_at_k,20.0,0.025634517766497462,197,0,20260903,20260922T172819,1790078300,1
item_mean,history=1,test,recall_at_k,20.0,0.03968718332020724,197,0,20260903,20260922T172819,1790078300,1
item_mean,history=1,test,coverage,20.0,0.013539651837524178,197,0,20260903,20260922T172819,1790078300,1
item_mean,history=1,test,mean_popularity,20.0,149.94238578680202,197,0,20260903,20260922T172819,1790078300,1
item_mean,history=1,test,popularity_percentile,20.0,0.9300135909611921,197,0,20260903,20260922T172819,1790078300,1
item_mean,history=1,test,gini,20.0,0.9870936386218814,197,0,20260903,20260922T172819,1790078300,1
most_popular,history=1,test,rmse,,1.2074270072195372,200,5081,20260903,20260922T172819,1790078300,1
most_popular,history=1,test,mae,,0.9965886956642441,200,5081,20260903,20260922T172819,1790078300,1
most_popular,history=1,test,precision_at_k,5.0,0.04060913705583756,197,0,20260903,20260922T172819,1790078300,1
most_popular,history=1,test,recall_at_k,5.0,0.014708797611010453,197,0,20260903,20260922T172819,1790078300,1
most_popular,history=1,test,coverage,5.0,0.0038684719535783366,197,0,20260903,20260922T172819,1790078300,1
most_popular,history=1,test,mean_popularity,5.0,352.9908629441624,197,0,20260903,20260922T172819,1790078300,1
most_popular,history=1,test,popularity_percentile,5.0,0.9987077124611102,197,0,20260903,20260922T172819,1790078300,1
most_popular,history=1,test,gini,5.0,0.9967723459893241,197,0,20260903,20260922T172819,1790078300,1
most_popular,history=1,test,precision_at_k,10.0,0.04060913705583756,197,0,20260903,20260922T172819,1790078300,1
most_popular,history=1,test,recall_at_k,10.0,0.03369671866172227,197,0,20260903,20260922T172819,1790078300,1
most_popular,history=1,test,coverage,10.0,0.0070921985815602835,197,0,20260903,20260922T172819,1790078300,1
most_popular,history=1,test,mean_popularity,10.0,331.0223350253807,197,0,20260903,20260922T172819,1790078300,1
most_popular,history=1,test,popularity_percentile,10.0,0.9970869494023253,197,0,20260903,20260922T172819,1790078300,1
most_popular,history=1,test,gini,10.0,0.9935388009046071,197,0,20260903,20260922T172819,1790078300,1
most_popular,history=1,test,precision_at_k,20.0,0.042639593908629446,197,0,20260903,20260922T172819,1790078300,1
most_popular,history=1,test,recall_at_k,20.0,0.0798866507335738,197,0,20260903,20260922T172819,1790078300,1
most_popular,history=1,test,coverage,20.0,0.013539651837524178,197,0,20260903,20260922T172819,1790078300,1
most_popular,history=1,test,mean_popularity,20.0,282.03781725888325,197,0,20260903,20260922T172819,1790078300,1
most_popular,history=1,test,popularity_percentile,20.0,0.9938434583265107,197,0,20260903,20260922T172819,1790078300,1
most_popular,history=1,test,gini,20.0,0.9870766199635408,197,0,20260903,20260922T172819,1790078300,1
content,history=1,test,rmse,,1.4761043432119119,200,5081,20260903,20260922T172819,1790078301,1
content,history=1,test,mae,,1.1376121654282296,200,5081,20260903,20260922T172819,1790078301,1
content,history=1,test,precision_at_k,5.0,0.015228426395939087,197,0,20260903,20260922T172819,1790078301,1
content,history=1,test,recall_at_k,5.0,0.004684081906935558,197,0,20260903,20260922T172819,1790078301,1
content,history=1,test,coverage,5.0,0.30883301096067056,197,0,20260903,20260922T172819,1790078301,1
content,history=1,test,mean_popularity,5.0,45.45177664974619,197,0,20260903,20260922T172819,1790078301,1
content,history=1,test,popularity_percentile,5.0,0.584116587522515,197,0,20260903,20260922T172819,1790078301,1
content,history=1,test,gini,5.0,0.8114299927670702,197,0,20260903,20260922T172819,1790078301,1
content,history=1,test,precision_at_k,10.0,0.014720812182741119,197,0,20260903,20260922T172819,1790078301,1
content,history=1,test,recall_at_k,10.0,0.010445359438510615,197,0,20260903,20260922T172819,1790078301,1
content,history=1,test,coverage,10.0,0.43133462282398455,197,0,20260903,20260922T172819,1790078301,1
content,history=1,test,mean_popularity,10.0,46.39340101522843,197,0,20260903,20260922T172819,1790078301,1
content,history=1,test,popularity_percentile,10.0,0.5898585230063861,197,0,20260903,20260922T172819,1790078301,1
content,history=1,test,gini,10.0,0.7708889303445952,197,0,20260903,20260922T172819,1790078301,1
content,history=1,test,precision_at_k,20.0,0.013197969543147208,197,0,20260903,20260922T172819,1790078301,1
content,history=1,test,recall_at_k,20.0,0.019800376712661737,197,0,20260903,20260922T172819,1790078301,1
content,history=1,test,coverage,20.0,0.5460992907801419,197,0,20260903,20260922T172819,1790078301,1
content,history=1,test,mean_popularity,20.0,43.528426395939086,197,0,20260903,20260922T172819,1790078301,1
content,history=1,test,popularity_percentile,20.0,0.5725338136564597,197,0,20260903,20260922T172819,1790078301,1
content,history=1,test,gini,20.0,0.7308977014992784,197,0,20260903,20260922T172819,1790078301,1
item_knn,history=1,test,rmse,,1.2535511967280573,200,5081,20260903,20260922T172819,1790078304,1
item_knn,history=1,test,mae,,0.9905438388088783,200,5081,20260903,20260922T172819,1790078304,1
item_knn,history=1,test,precision_at_k,5.0,0.02842639593908629,197,0,20260903,20260922T172819,1790078304,1
item_knn,history=1,test,recall_at_k,5.0,0.009659740358205013,197,0,20260903,20260922T172819,1790078304,1
item_knn,history=1,test,coverage,5.0,0.041263700838168924,197,0,20260903,20260922T172819,1790078304,1
item_knn,history=1,test,mean_popularity,5.0,154.25583756345176,197,0,20260903,20260922T172819,1790078304,1
item_knn,history=1,test,popularity_percentile,5.0,0.9284696250204683,197,0,20260903,20260922T172819,1790078304,1
item_knn,history=1,test,gini,5.0,0.9854379195344742,197,0,20260903,20260922T172819,1790078304,1
item_knn,history=1,test,precision_at_k,10.0,0.02690355329949239,197,0,20260903,20260922T172819,1790078304,1
item_knn,history=1,test,recall_at_k,10.0,0.01930280929323054,197,0,20260903,20260922T172819,1790078304,1
item_knn,history=1,test,coverage,10.0,0.07736943907156674,197,0,20260903,20260922T172819,1790078304,1
item_knn,history=1,test,mean_popularity,10.0,146.43248730964467,197,0,20260903,20260922T172819,1790078304,1
item_knn,history=1,test,popularity_percentile,10.0,0.9127476666120844,197,0,20260903,20260922T172819,1790078304,1
item_knn,history=1,test,gini,10.0,0.9747102737058456,197,0,20260903,20260922T172819,1790078304,1
item_knn,history=1,test,precision_at_k,20.0,0.024619289340101522,197,0,20260903,20260922T172819,1790078304,1
item_knn,history=1,test,recall_at_k,20.0,0.03546035380356138,197,0,20260903,20260922T172819,1790078304,1
item_knn,history=1,test,coverage,20.0,0.12572533849129594,197,0,20260903,20260922T172819,1790078304,1
item_knn,history=1,test,mean_popularity,20.0,129.79314720812184,197,0,20260903,20260922T172819,1790078304,1
item_knn,history=1,test,popularity_percentile,20.0,0.889527100049124,197,0,20260903,20260922T172819,1790078304,1
item_knn,history=1,test,gini,20.0,0.9573479693795063,197,0,20260903,20260922T172819,1790078304,1
item_knn_ranking,history=1,test,rmse,,1.0752170726028718,200,5081,20260903,20260922T172819,1790078308,1
item_knn_ranking,history=1,test,mae,,0.8601441483514306,200,5081,20260903,20260922T172819,1790078308,1
item_knn_ranking,history=1,test,precision_at_k,5.0,0.023350253807106598,197,0,20260903,20260922T172819,1790078308,1
item_knn_ranking,history=1,test,recall_at_k,5.0,0.009435596870536706,197,0,20260903,20260922T172819,1790078308,1
item_knn_ranking,history=1,test,coverage,5.0,0.0038684719535783366,197,0,20260903,20260922T172819,1790078308,1
item_knn_ranking,history=1,test,mean_popularity,5.0,134.3532994923858,197,0,20260903,20260922T172819,1790078308,1
item_knn_ranking,history=1,test,popularity_percentile,5.0,0.9264208285573932,197,0,20260903,20260922T172819,1790078308,1
item_knn_ranking,history=1,test,gini,5.0,0.9967723459893241,197,0,20260903,20260922T172819,1790078308,1
item_knn_ranking,history=1,test,precision_at_k,10.0,0.029441624365482238,197,0,20260903,20260922T172819,1790078308,1
item_knn_ranking,history=1,test,recall_at_k,10.0,0.022893033612080907,197,0,20260903,20260922T172819,1790078308,1
item_knn_ranking,history=1,test,coverage,10.0,0.0070921985815602835,197,0,20260903,20260922T172819,1790078308,1
item_knn_ranking,history=1,test,mean_popularity,10.0,170.6553299492386,197,0,20260903,20260922T172819,1790078308,1
item_knn_ranking,history=1,test,popularity_percentile,10.0,0.9470912068118552,197,0,20260903,20260922T172819,1790078308,1
item_knn_ranking,history=1,test,gini,10.0,0.9935414191597365,197,0,20260903,20260922T172819,1790078308,1
item_knn_ranking,history=1,test,precision_at_k,20.0,0.025634517766497462,197,0,20260903,20260922T172819,1790078308,1
item_knn_ranking,history=1,test,recall_at_k,20.0,0.03968718332020724,197,0,20260903,20260922T172819,1790078308,1
item_knn_ranking,history=1,test,coverage,20.0,0.013539651837524178,197,0,20260903,20260922T172819,1790078308,1
item_knn_ranking,history=1,test,mean_popularity,20.0,149.94238578680202,197,0,20260903,20260922T172819,1790078308,1
item_knn_ranking,history=1,test,popularity_percentile,20.0,0.9300135909611921,197,0,20260903,20260922T172819,1790078308,1
item_knn_ranking,history=1,test,gini,20.0,0.9870936386218814,197,0,20260903,20260922T172819,1790078308,1
mf,history=1,test,rmse,,1.0872996494713136,200,5081,20260903,20260922T172819,1790078339,1
mf,history=1,test,mae,,0.8657511153269327,200,5081,20260903,20260922T172819,1790078339,1
mf,history=1,test,precision_at_k,5.0,0.0284263959390863,197,0,20260903,20260922T172819,1790078339,1
mf,history=1,test,recall_at_k,5.0,0.011604974742098187,197,0,20260903,20260922T172819,1790078339,1
mf,history=1,test,coverage,5.0,0.016118633139909737,197,0,20260903,20260922T172819,1790078339,1
mf,history=1,test,mean_popularity,5.0,165.20203045685278,197,0,20260903,20260922T172819,1790078339,1
mf,history=1,test,popularity_percentile,5.0,0.948658915998035,197,0,20260903,20260922T172819,1790078339,1
mf,history=1,test,gini,5.0,0.9947366526262735,197,0,20260903,20260922T172819,1790078339,1
mf,history=1,test,precision_at_k,10.0,0.02842639593908629,197,0,20260903,20260922T172819,1790078339,1
mf,history=1,test,recall_at_k,10.0,0.023984987054960896,197,0,20260903,20260922T172819,1790078339,1
mf,history=1,test,coverage,10.0,0.026434558349451968,197,0,20260903,20260922T172819,1790078339,1
mf,history=1,test,mean_popularity,10.0,162.67005076142132,197,0,20260903,20260922T172819,1790078339,1
mf,history=1,test,popularity_percentile,10.0,0.943616505649255,197,0,20260903,20260922T172819,1790078339,1
mf,history=1,test,gini,10.0,0.9911149512186341,197,0,20260903,20260922T172819,1790078339,1
mf,history=1,test,precision_at_k,20.0,0.027157360406091374,197,0,20260903,20260922T172819,1790078339,1
mf,history=1,test,recall_at_k,20.0,0.04224875867219461,197,0,20260903,20260922T172819,1790078339,1
mf,history=1,test,coverage,20.0,0.04384268214055448,197,0,20260903,20260922T172819,1790078339,1
mf,history=1,test,mean_popularity,20.0,150.2807106598985,197,0,20260903,20260922T172819,1790078339,1
mf,history=1,test,popularity_percentile,20.0,0.9324412968724414,197,0,20260903,20260922T172819,1790078339,1
mf,history=1,test,gini,20.0,0.9825247834212085,197,0,20260903,20260922T172819,1790078339,1
mf_ranking,history=1,test,rmse,,1.0865024492398205,200,5081,20260903,20260922T172819,1790078359,1
mf_ranking,history=1,test,mae,,0.8653799936994593,200,5081,20260903,20260922T172819,1790078359,1
mf_ranking,history=1,test,precision_at_k,5.0,0.030456852791878177,197,0,20260903,20260922T172819,1790078359,1
mf_ranking,history=1,test,recall_at_k,5.0,0.01124396870727522,197,0,20260903,20260922T172819,1790078359,1
mf_ranking,history=1,test,coverage,5.0,0.014829142488716958,197,0,20260903,20260922T172819,1790078359,1
mf_ranking,history=1,test,mean_popularity,5.0,160.34213197969544,197,0,20260903,20260922T172819,1790078359,1
mf_ranking,history=1,test,popularity_percentile,5.0,0.9479155067954806,197,0,20260903,20260922T172819,1790078359,1
mf_ranking,history=1,test,gini,5.0,0.9946869057788164,197,0,20260903,20260922T172819,1790078359,1
mf_ranking,history=1,test,precision_at_k,10.0,0.03197969543147208,197,0,20260903,20260922T172819,1790078359,1
mf_ranking,history=1,test,recall_at_k,10.0,0.023003547786490986,197,0,20260903,20260922T172819,1790078359,1
mf_ranking,history=1,test,coverage,10.0,0.027724049000644745,197,0,20260903,20260922T172819,1790078359,1
mf_ranking,history=1,test,mean_popularity,10.0,161.5477157360406,197,0,20260903,20260922T172819,1790078359,1
mf_ranking,history=1,test,popularity_percentile,10.0,0.9433839855903062,197,0,20260903,20260922T172819,1790078359,1
mf_ranking,history=1,test,gini,10.0,0.990709776237371,197,0,20260903,20260922T172819,1790078359,1
mf_ranking,history=1,test,precision_at_k,20.0,0.02842639593908629,197,0,20260903,20260922T172819,1790078359,1
mf_ranking,history=1,test,recall_at_k,20.0,0.045615979714927535,197,0,20260903,20260922T172819,1790078359,1
mf_ranking,history=1,test,coverage,20.0,0.041263700838168924,197,0,20260903,20260922T172819,1790078359,1
mf_ranking,history=1,test,mean_popularity,20.0,147.13071065989848,197,0,20260903,20260922T172819,1790078359,1
mf_ranking,history=1,test,popularity_percentile,20.0,0.9274997543802195,197,0,20260903,20260922T172819,1790078359,1
mf_ranking,history=1,test,gini,20.0,0.9817543618494045,197,0,20260903,20260922T172819,1790078359,1
hybrid,history=1,test,rmse,,1.0844672800166435,200,5081,20260903,20260922T172819,1790078392,1
hybrid,history=1,test,mae,,0.8640248018041258,200,5081,20260903,20260922T172819,1790078392,1
hybrid,history=1,test,precision_at_k,5.0,0.030456852791878177,197,0,20260903,20260922T172819,1790078392,1
hybrid,history=1,test,recall_at_k,5.0,0.012200294760340995,197,0,20260903,20260922T172819,1790078392,1
hybrid,history=1,test,coverage,5.0,0.018052869116698903,197,0,20260903,20260922T172819,1790078392,1
hybrid,history=1,test,mean_popularity,5.0,165.49035532994924,197,0,20260903,20260922T172819,1790078392,1
hybrid,history=1,test,popularity_percentile,5.0,0.9494003602423449,197,0,20260903,20260922T172819,1790078392,1
hybrid,history=1,test,gini,5.0,0.9946790510134284,197,0,20260903,20260922T172819,1790078392,1
hybrid,history=1,test,precision_at_k,10.0,0.03096446700507614,197,0,20260903,20260922T172819,1790078392,1
hybrid,history=1,test,recall_at_k,10.0,0.023908280658111885,197,0,20260903,20260922T172819,1790078392,1
hybrid,history=1,test,coverage,10.0,0.029013539651837523,197,0,20260903,20260922T172819,1790078392,1
hybrid,history=1,test,mean_popularity,10.0,165.10406091370558,197,0,20260903,20260922T172819,1790078392,1
hybrid,history=1,test,popularity_percentile,10.0,0.9449045357786146,197,0,20260903,20260922T172819,1790078392,1
hybrid,history=1,test,gini,10.0,0.9907673778502162,197,0,20260903,20260922T172819,1790078392,1
hybrid,history=1,test,precision_at_k,20.0,0.02817258883248731,197,0,20260903,20260922T172819,1790078392,1
hybrid,history=1,test,recall_at_k,20.0,0.043665063467596105,197,0,20260903,20260922T172819,1790078392,1
hybrid,history=1,test,coverage,20.0,0.048355899419729204,197,0,20260903,20260922T172819,1790078392,1
hybrid,history=1,test,mean_popularity,20.0,151.54467005076143,197,0,20260903,20260922T172819,1790078392,1
hybrid,history=1,test,popularity_percentile,20.0,0.9334168986409038,197,0,20260903,20260922T172819,1790078392,1
hybrid,history=1,test,gini,20.0,0.9820649523641207,197,0,20260903,20260922T172819,1790078392,1
hybrid_frontier,history=1,test,rmse,,1.1116294034406626,200,5081,20260903,20260922T172819,1790078422,1
hybrid_frontier,history=1,test,mae,,0.8844751316169526,200,5081,20260903,20260922T172819,1790078422,1
hybrid_frontier,history=1,test,precision_at_k,5.0,0.029441624365482238,197,0,20260903,20260922T172819,1790078422,1
hybrid_frontier,history=1,test,recall_at_k,5.0,0.010182466248624294,197,0,20260903,20260922T172819,1790078422,1
hybrid_frontier,history=1,test,coverage,5.0,0.13604126370083816,197,0,20260903,20260922T172819,1790078422,1
hybrid_frontier,history=1,test,mean_popularity,5.0,143.30964467005077,197,0,20260903,20260922T172819,1790078422,1
hybrid_frontier,history=1,test,popularity_percentile,5.0,0.8848298673653184,197,0,20260903,20260922T172819,1790078422,1
hybrid_frontier,history=1,test,gini,5.0,0.9562051010155557,197,0,20260903,20260922T172819,1790078422,1
hybrid_frontier,history=1,test,precision_at_k,10.0,0.029949238578680204,197,0,20260903,20260922T172819,1790078422,1
hybrid_frontier,history=1,test,recall_at_k,10.0,0.02449977167711694,197,0,20260903,20260922T172819,1790078422,1
hybrid_frontier,history=1,test,coverage,10.0,0.1889103803997421,197,0,20260903,20260922T172819,1790078422,1
hybrid_frontier,history=1,test,mean_popularity,10.0,137.86852791878172,197,0,20260903,20260922T172819,1790078422,1
hybrid_frontier,history=1,test,popularity_percentile,10.0,0.8759246766006222,197,0,20260903,20260922T172819,1790078422,1
hybrid_frontier,history=1,test,gini,10.0,0.9469220774545324,197,0,20260903,20260922T172819,1790078422,1
hybrid_frontier,history=1,test,precision_at_k,20.0,0.027918781725888325,197,0,20260903,20260922T172819,1790078422,1
hybrid_frontier,history=1,test,recall_at_k,20.0,0.04450780398441394,197,0,20260903,20260922T172819,1790078422,1
hybrid_frontier,history=1,test,coverage,20.0,0.26305609284332687,197,0,20260903,20260922T172819,1790078422,1
hybrid_frontier,history=1,test,mean_popularity,20.0,131.73527918781727,197,0,20260903,20260922T172819,1790078422,1
hybrid_frontier,history=1,test,popularity_percentile,20.0,0.8695149828066154,197,0,20260903,20260922T172819,1790078422,1
hybrid_frontier,history=1,test,gini,20.0,0.9355765234153829,197,0,20260903,20260922T172819,1790078422,1
global_mean,history=3,test,rmse,,1.2073918423392815,200,5081,20260903,20260922T172819,1790078422,3
global_mean,history=3,test,mae,,0.9965818325940341,200,5081,20260903,20260922T172819,1790078422,3
global_mean,history=3,test,precision_at_k,5.0,0.019289340101522848,197,0,20260903,20260922T172819,1790078422,3
global_mean,history=3,test,recall_at_k,5.0,0.006858401649323616,197,0,20260903,20260922T172819,1790078422,3
global_mean,history=3,test,coverage,5.0,0.004513217279174726,197,0,20260903,20260922T172819,1790078422,3
global_mean,history=3,test,mean_popularity,5.0,104.10964467005076,197,0,20260903,20260922T172819,1790078422,3
global_mean,history=3,test,popularity_percentile,5.0,0.8311439331914198,197,0,20260903,20260922T172819,1790078422,3
global_mean,history=3,test,gini,5.0,0.9967487816931602,197,0,20260903,20260922T172819,1790078422,3
global_mean,history=3,test,precision_at_k,10.0,0.022335025380710662,197,0,20260903,20260922T172819,1790078422,3
global_mean,history=3,test,recall_at_k,10.0,0.02056042989838101,197,0,20260903,20260922T172819,1790078422,3
global_mean,history=3,test,coverage,10.0,0.008381689232753063,197,0,20260903,20260922T172819,1790078422,3
global_mean,history=3,test,mean_popularity,10.0,115.16954314720812,197,0,20260903,20260922T172819,1790078422,3
global_mean,history=3,test,popularity_percentile,10.0,0.8433273292942526,197,0,20260903,20260922T172819,1790078422,3
global_mean,history=3,test,gini,10.0,0.9935244005013959,197,0,20260903,20260922T172819,1790078422,3
global_mean,history=3,test,precision_at_k,20.0,0.0200507614213198,197,0,20260903,20260922T172819,1790078422,3
global_mean,history=3,test,recall_at_k,20.0,0.036847350796105086,197,0,20260903,20260922T172819,1790078422,3
global_mean,history=3,test,coverage,20.0,0.014829142488716958,197,0,20260903,20260922T172819,1790078422,3
global_mean,history=3,test,mean_popularity,20.0,100.76725888324873,197,0,20260903,20260922T172819,1790078422,3
global_mean,history=3,test,popularity_percentile,20.0,0.8181483543474702,197,0,20260903,20260922T172819,1790078422,3
global_mean,history=3,test,gini,20.0,0.9870645105335677,197,0,20260903,20260922T172819,1790078422,3
user_mean,history=3,test,rmse,,1.162626699240029,200,5081,20260903,20260922T172819,1790078422,3
user_mean,history=3,test,mae,,0.9534866203680539,200,5081,20260903,20260922T172819,1790078422,3
user_mean,history=3,test,precision_at_k,5.0,0.019289340101522848,197,0,20260903,20260922T172819,1790078422,3
user_mean,history=3,test,recall_at_k,5.0,0.006858401649323616,197,0,20260903,20260922T172819,1790078422,3
user_mean,history=3,test,coverage,5.0,0.004513217279174726,197,0,20260903,20260922T172819,1790078422,3
user_mean,history=3,test,mean_popularity,5.0,104.10964467005076,197,0,20260903,20260922T172819,1790078422,3
user_mean,history=3,test,popularity_percentile,5.0,0.8311439331914198,197,0,20260903,20260922T172819,1790078422,3
user_mean,history=3,test,gini,5.0,0.9967487816931602,197,0,20260903,20260922T172819,1790078422,3
user_mean,history=3,test,precision_at_k,10.0,0.022335025380710662,197,0,20260903,20260922T172819,1790078422,3
user_mean,history=3,test,recall_at_k,10.0,0.02056042989838101,197,0,20260903,20260922T172819,1790078422,3
user_mean,history=3,test,coverage,10.0,0.008381689232753063,197,0,20260903,20260922T172819,1790078422,3
user_mean,history=3,test,mean_popularity,10.0,115.16954314720812,197,0,20260903,20260922T172819,1790078422,3
user_mean,history=3,test,popularity_percentile,10.0,0.8433273292942526,197,0,20260903,20260922T172819,1790078422,3
user_mean,history=3,test,gini,10.0,0.9935244005013959,197,0,20260903,20260922T172819,1790078422,3
user_mean,history=3,test,precision_at_k,20.0,0.0200507614213198,197,0,20260903,20260922T172819,1790078422,3
user_mean,history=3,test,recall_at_k,20.0,0.036847350796105086,197,0,20260903,20260922T172819,1790078422,3
user_mean,history=3,test,coverage,20.0,0.014829142488716958,197,0,20260903,20260922T172819,1790078422,3
user_mean,history=3,test,mean_popularity,20.0,100.76725888324873,197,0,20260903,20260922T172819,1790078422,3
user_mean,history=3,test,popularity_percentile,20.0,0.8181483543474702,197,0,20260903,20260922T172819,1790078422,3
user_mean,history=3,test,gini,20.0,0.9870645105335677,197,0,20260903,20260922T172819,1790078422,3
item_mean,history=3,test,rmse,,1.0750264619018257,200,5081,20260903,20260922T172819,1790078422,3
item_mean,history=3,test,mae,,0.8600303026323532,200,5081,20260903,20260922T172819,1790078422,3
item_mean,history=3,test,precision_at_k,5.0,0.023350253807106598,197,0,20260903,20260922T172819,1790078422,3
item_mean,history=3,test,recall_at_k,5.0,0.009435596870536706,197,0,20260903,20260922T172819,1790078422,3
item_mean,history=3,test,coverage,5.0,0.004513217279174726,197,0,20260903,20260922T172819,1790078422,3
item_mean,history=3,test,mean_popularity,5.0,134.96954314720813,197,0,20260903,20260922T172819,1790078422,3
item_mean,history=3,test,popularity_percentile,5.0,0.9249955788439496,197,0,20260903,20260922T172819,1790078422,3
item_mean,history=3,test,gini,5.0,0.9967644912239361,197,0,20260903,20260922T172819,1790078422,3
item_mean,history=3,test,precision_at_k,10.0,0.029441624365482238,197,0,20260903,20260922T172819,1790078422,3
